id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
133296,10/05/18,quinta-feira,16:20:00,PB,104,90,REMÍGIO,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,1,0,0,1,1,"-6,97754664","-35,81645966",SR-PB,DEL14/2,UOP04/PB
133303,10/05/18,quinta-feira,17:50:00,PB,101,"88,9",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,181214","-34,90092",SR-PB,DEL14/1,UOP00/PB
133312,10/05/18,quinta-feira,16:45:00,PB,104,"145,9",QUEIMADAS,Ultrapassagem Indevida,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,2,"-7,422935","-35,895119",SR-PB,DEL14/2,UOP03/PB
138450,10/05/18,quinta-feira,18:20:00,PB,110,"91,9",PATOS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Sim,6,0,1,4,0,1,5,2,"-7,009966","-37,29311",SR-PB,DEL14/3,UOP01/PB
136800,11/05/18,sexta-feira,14:50:00,PB,230,36,SANTA RITA,Defeito Mecânico no Veículo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,6,0,1,0,5,0,1,6,"-7,124851","-34,9418004",SR-PB,DEL14/1,UOP00/PB
133653,12/05/18,sábado,07:05:00,PB,230,"501,3",CAJAZEIRAS,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,4,0,1,0,2,1,1,2,"-6,899","-38,5159",SR-PB,DEL14/3,UOP03/PB
133808,12/05/18,sábado,23:15:00,PB,101,"6,2",MATARACA,Ingestão de Álcool,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,1,0,0,2,2,"-6,5572552","-35,1335186",SR-PB,DEL14/1,UOP03/PB
133824,12/05/18,sábado,23:00:00,PB,NA,NA,QUEIMADAS,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Não Informado,Céu Claro,Simples,Interseção de vias,Não,1,0,0,1,0,0,1,1,"-7,450389","-35,908449",SR-PB,DEL14/2,UOP03/PB
138276,12/05/18,sábado,20:40:00,PB,230,173,CAMPINA GRANDE,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,1,0,0,1,1,2,"-7,1796","-36,0075",SR-PB,DEL14/2,UOP02/PB
133982,13/05/18,domingo,11:20:00,PB,104,"110,1",LAGOA SECA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,2,0,0,0,2,0,0,2,"-7,128506","-35,860825",SR-PB,DEL14/2,UOP04/PB
134049,13/05/18,domingo,15:45:00,PB,230,"156,8",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
134079,13/05/18,domingo,17:15:00,PB,101,"82,2",BAYEUX,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Não Informado,Sim,6,0,4,0,1,1,4,3,"-7,131781","-34,932106",SR-PB,DEL14/1,UOP00/PB
134088,13/05/18,domingo,18:00:00,PB,230,"41,9",SANTA RITA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Não Informado,Não,2,0,0,1,1,0,1,2,"-7,1428769","-34,9952674",SR-PB,DEL14/1,UOP00/PB
134161,13/05/18,domingo,20:10:00,PB,405,"32,2",SÃO JOÃO DO RIO DO PEIXE,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Sim,2,0,1,0,0,1,1,1,"-6,72086978","-38,44940186",SR-PB,DEL14/3,UOP03/PB
134169,13/05/18,domingo,22:15:00,PB,230,"79,9",RIACHÃO DO POCO,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,2,0,2,0,0,0,2,1,"-7,17818007","-35,32327652",SR-PB,DEL14/1,UOP02/PB
134197,14/05/18,segunda-feira,02:45:00,PB,230,"292,9",SANTA LUZIA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,1,1,0,2,"-6,8748","-36,9296",SR-PB,DEL14/3,UOP01/PB
134329,14/05/18,segunda-feira,16:30:00,PB,101,"88,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Retorno Regulamentado,Sim,1,0,0,0,0,1,0,1,"-7,18146397","-34,90063012",SR-PB,DEL14/1,UOP00/PB
134342,14/05/18,segunda-feira,17:25:00,PB,230,21,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,1,1,0,2,2,"-7,1415","-34,8519",SR-PB,DEL14/1,UOP00/PB
137385,14/05/18,segunda-feira,10:50:00,PB,230,"131,1",MASSARANDUBA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Não,1,0,1,0,0,0,1,1,"-7,27735502","-35,73655665",SR-PB,DEL14/2,UOP01/PB
138053,14/05/18,segunda-feira,10:30:00,PB,230,133,CAMPINA GRANDE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,2767","-35,7464",SR-PB,DEL14/2,UOP01/PB
138224,14/05/18,segunda-feira,04:30:00,PB,412,"50,2",SÃO JOÃO DO CARIRI,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de vias,Não,2,0,2,0,0,0,2,1,"-7,3575031","-36,49098158",SR-PB,DEL14/2,UOP02/PB
134451,15/05/18,terça-feira,09:05:00,PB,101,"121,1",CAAPORA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,45856032","-34,98083353",SR-PB,DEL14/1,UOP01/PB
136773,15/05/18,terça-feira,10:30:00,PB,101,63,SANTA RITA,Pista Escorregadia,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-7,0288718","-35,0579584",SR-PB,DEL14/1,UOP03/PB
134601,16/05/18,quarta-feira,00:40:00,PB,230,"12,4",CABEDELO,Velocidade Incompatível,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,07429683","-34,84938651",SR-PB,DEL14/1,UOP00/PB
134650,16/05/18,quarta-feira,09:30:00,PB,230,"7,5",CABEDELO,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,031606","-34,841065",SR-PB,DEL14/1,UOP00/PB
134794,16/05/18,quarta-feira,22:30:00,PB,230,19,JOÃO PESSOA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,1281","-34,8466",SR-PB,DEL14/1,UOP00/PB
134796,16/05/18,quarta-feira,23:45:00,PB,230,"245,6",JUAZEIRINHO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,5,0,2,1,2,0,3,2,"-7,071795","-36,612028",SR-PB,DEL14/2,UOP02/PB
134917,17/05/18,quinta-feira,13:10:00,PB,230,36,SANTA RITA,Agressão Externa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,"-7,1246","-34,9473",SR-PB,DEL14/1,UOP00/PB
135013,18/05/18,sexta-feira,08:00:00,PB,101,"120,8",CAAPORA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,2,0,0,0,2,1,"-7,440251","-34,977496",SR-PB,DEL14/1,UOP01/PB
136853,18/05/18,sexta-feira,14:45:00,PB,101,"45,8",MAMANGUAPE,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-6,88893548","-35,12743235",SR-PB,DEL14/1,UOP03/PB
137282,18/05/18,sexta-feira,17:00:00,PB,116,"10,9",CACHOEIRA DOS ÍNDIOS,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,3,0,1,0,2,0,1,1,"-6,984243","-38,744111",SR-CE,DEL16/5,UOP03/CE
135223,19/05/18,sábado,07:30:00,PB,101,"117,5",CAAPORA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Não Informado,Não,2,0,0,0,2,0,0,2,"-7,45170936","-34,97993231",SR-PB,DEL14/1,UOP01/PB
135330,19/05/18,sábado,17:50:00,PB,230,190,POCINHOS,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,1361","-36,153",SR-PB,DEL14/2,UOP02/PB
138381,19/05/18,sábado,09:33:00,PB,104,114,LAGOA SECA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,4,0,2,0,0,2,2,2,"-7,15844026","-35,85507777",SR-PB,DEL14/2,UOP04/PB
138640,19/05/18,sábado,17:40:00,PB,101,79,SANTA RITA,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,1,"-7,1164","-34,9511",SR-PB,DEL14/1,UOP00/PB
148477,19/05/18,sábado,21:30:00,PB,230,"20,8",JOÃO PESSOA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,3,0,0,2,1,0,2,2,"-7,142738","-34,8506182",SR-PB,DEL14/1,UOP00/PB
135558,20/05/18,domingo,18:00:00,PB,230,"0,8",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,2,0,1,3,"-6,99662993","-34,82769012",SR-PB,DEL14/1,UOP00/PB
139401,20/05/18,domingo,13:00:00,PB,101,"88,3",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Interseção de vias,Sim,2,0,0,1,1,0,1,2,"-7,16890904","-34,89705055",SR-PB,DEL14/1,UOP00/PB
140088,20/05/18,domingo,20:25:00,PB,230,"26,4",JOÃO PESSOA,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,1,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP00/PB
143504,20/05/18,domingo,17:05:00,PB,230,239,JUAZEIRINHO,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Curva,Não,5,1,0,1,3,0,1,2,"-7,058326","-36,552865",SR-PB,DEL14/2,UOP02/PB
135748,21/05/18,segunda-feira,17:45:00,PB,230,"11,8",CABEDELO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,0596","-34,8506",SR-PB,DEL14/1,UOP00/PB
135777,21/05/18,segunda-feira,20:00:00,PB,230,"27,1",JOÃO PESSOA,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,"-7,16527846","-34,896698",SR-PB,DEL14/1,UOP00/PB
138061,21/05/18,segunda-feira,17:50:00,PB,230,"153,2",CAMPINA GRANDE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Retorno Regulamentado,Sim,3,0,1,0,2,0,1,2,"-7,2763","-35,8887",SR-PB,DEL14/2,UOP01/PB
135831,22/05/18,terça-feira,08:30:00,PB,230,"25,8",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,16962162","-34,87635612",SR-PB,DEL14/1,UOP00/PB
135953,22/05/18,terça-feira,23:30:00,PB,361,"53,2",CATINGUEIRA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,16444814","-37,68533707",SR-PB,DEL14/3,UOP01/PB
140924,22/05/18,terça-feira,18:00:00,PB,427,37,POMBAL,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,1,0,0,2,1,"-6,764145","-37,789293",SR-PB,DEL14/3,UOP02/PB
136096,23/05/18,quarta-feira,18:30:00,PB,104,116,LAGOA SECA,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,"-7,1635563","-35,8585793",SR-PB,DEL14/2,UOP04/PB
139412,23/05/18,quarta-feira,11:45:00,PB,101,"83,1",BAYEUX,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,13426","-34,928716",SR-PB,DEL14/1,UOP00/PB
239392,23/05/18,quarta-feira,17:05:00,PB,230,35,BAYEUX,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,12655013","-34,94249403",SR-PB,DEL14/1,UOP00/PB
136158,24/05/18,quinta-feira,08:00:00,PB,230,"51,5",SANTA RITA,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,4,0,3,0,0,1,3,2,"-7,19669091","-35,07087797",SR-PB,DEL14/1,UOP02/PB
136218,24/05/18,quinta-feira,18:30:00,PB,230,"466,1",SOUSA,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-6,78170663","-38,26894283",SR-PB,DEL14/3,UOP03/PB
136269,25/05/18,sexta-feira,01:00:00,PB,230,485,CAJAZEIRAS,Condutor Dormindo,Colisão com objeto estático,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,"-6,870526","-38,391714",SR-PB,DEL14/3,UOP03/PB
136392,26/05/18,sábado,02:50:00,PB,230,166,CAMPINA GRANDE,Restrição de Visibilidade,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nevoeiro/Neblina,Simples,Curva,Sim,3,0,1,1,1,0,2,2,"-7,1976","-35,955",SR-PB,DEL14/2,UOP02/PB
136450,26/05/18,sábado,16:30:00,PB,230,"26,7",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,2,"-7,1663559","-34,8881875",SR-PB,DEL14/1,UOP00/PB
136453,26/05/18,sábado,17:45:00,PB,230,"2,1",CABEDELO,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-6,984884","-34,82903123",SR-PB,DEL14/1,UOP00/PB
136488,27/05/18,domingo,00:30:00,PB,230,26,JOÃO PESSOA,Ingestão de Álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Não,1,0,0,0,1,0,0,1,"-7,1698771","-34,87578213",SR-PB,DEL14/1,UOP00/PB
136563,27/05/18,domingo,18:40:00,PB,230,"496,7",CAJAZEIRAS,Ingestão de Álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-6,896027","-38,491401",SR-PB,DEL14/3,UOP03/PB
141168,27/05/18,domingo,19:00:00,PB,361,"8,7",PATOS,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,2,0,0,2,2,"-7,041244","-37,334383",SR-PB,DEL14/3,UOP01/PB
141383,27/05/18,domingo,01:00:00,PB,361,"56,7",OLHO DAGUA,Objeto estático sobre o leito carroçável,Colisão com objeto estático,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,6,1,0,3,1,1,3,3,"-7,182493","-37,708848",SR-PB,DEL14/3,UOP01/PB
143375,27/05/18,domingo,14:00:00,PB,230,"458,3",SOUSA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,2,"-6,7755287","-38,1918626",SR-PB,DEL14/3,UOP03/PB
136666,28/05/18,segunda-feira,13:15:00,PB,230,"320,6",SÃO MAMEDE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,96732313","-37,146492",SR-PB,DEL14/3,UOP01/PB
141557,28/05/18,segunda-feira,20:00:00,PB,230,"19,1",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,131371","-34,852706",SR-PB,DEL14/1,UOP00/PB
136830,30/05/18,quarta-feira,08:50:00,PB,230,"24,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Curva,Sim,3,0,2,0,0,1,2,2,"-7,17072337","-34,86723661",SR-PB,DEL14/1,UOP00/PB
136844,30/05/18,quarta-feira,10:30:00,PB,230,409,POMBAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Sim,2,0,1,0,1,0,1,2,"-6,756226","-37,791035",SR-PB,DEL14/3,UOP02/PB
136889,30/05/18,quarta-feira,17:45:00,PB,230,173,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,2,1,0,2,2,"-7,17822265","-36,0193634",SR-PB,DEL14/2,UOP02/PB
139381,30/05/18,quarta-feira,06:40:00,PB,101,"92,6",JOÃO PESSOA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,4,0,2,0,2,0,2,3,"-7,20207158","-34,90772456",SR-PB,DEL14/1,UOP01/PB
136979,31/05/18,quinta-feira,08:00:00,PB,101,96,ALHANDRA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-7,24292","-34,929133",SR-PB,DEL14/1,UOP01/PB
137030,31/05/18,quinta-feira,14:30:00,PB,101,"71,2",SANTA RITA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-7,066","-35,008",SR-PB,DEL14/1,UOP03/PB
137050,31/05/18,quinta-feira,18:25:00,PB,230,75,SOBRADO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,1916563","-35,2262382",SR-PB,DEL14/1,UOP02/PB
137058,31/05/18,quinta-feira,18:45:00,PB,405,51,MARIZOPOLIS,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Curva,Não,1,1,0,0,0,0,0,1,"-6,846996","-38,358473",SR-PB,DEL14/3,UOP03/PB
141171,31/05/18,quinta-feira,12:15:00,PB,101,5,MATARACA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,0,0,1,1,0,2,"-6,5566","-35,132",SR-PB,DEL14/1,UOP03/PB
141338,31/05/18,quinta-feira,20:10:00,PB,412,40,SÃO JOÃO DO CARIRI,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,0,1,0,2,"-7,328369","-36,404278",SR-PB,DEL14/2,UOP02/PB
137126,01/06/18,sexta-feira,05:10:00,PB,101,97,ALHANDRA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Sol,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-7,23578579","-34,92502213",SR-PB,DEL14/1,UOP01/PB
137128,01/06/18,sexta-feira,05:20:00,PB,230,96,GURINHÉM,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,1,0,0,0,0,0,1,"-7,1755819","-35,4074404",SR-PB,DEL14/1,UOP02/PB
137271,01/06/18,sexta-feira,18:30:00,PB,104,"111,2",SANTA RITA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,1,1,0,2,2,-7,-35,SR-PB,DEL14/2,UOP04/PB
137278,01/06/18,sexta-feira,16:20:00,PB,230,"235,6",JUAZEIRINHO,Ingestão de Álcool,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-7,0473","-36,5268",SR-PB,DEL14/2,UOP02/PB
141372,01/06/18,sexta-feira,09:10:00,PB,101,"47,3",MAMANGUAPE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-6,9077","-35,1166",SR-PB,DEL14/1,UOP03/PB
145082,01/06/18,sexta-feira,17:15:00,PB,230,"77,4",RIACHÃO DO POCO,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,17927648","-35,31916201",SR-PB,DEL14/1,UOP02/PB
137344,02/06/18,sábado,07:50:00,PB,101,"91,1",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,"-7,1984","-34,9063",SR-PB,DEL14/1,UOP01/PB
137414,02/06/18,sábado,14:20:00,PB,101,"83,2",BAYEUX,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,"-7,1366","-34,9264",SR-PB,DEL14/1,UOP00/PB
137462,02/06/18,sábado,12:10:00,PB,230,"124,6",RIACHÃO DO BACAMARTE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,2,0,1,0,2,1,"-7,253286","-35,68815",SR-PB,DEL14/2,UOP01/PB
141409,02/06/18,sábado,08:50:00,PB,101,"89,8",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,4,0,1,1,4,2,"-7,1777483","-34,8993184",SR-PB,DEL14/1,UOP01/PB
137567,03/06/18,domingo,11:20:00,PB,101,"103,7",ALHANDRA,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Curva,Não,2,0,2,0,0,0,2,1,"-7,29768883","-34,93729055",SR-PB,DEL14/1,UOP01/PB
137585,03/06/18,domingo,09:40:00,PB,104,"129,9",CAMPINA GRANDE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,28087956","-35,88912036",SR-PB,DEL14/2,UOP01/PB
137694,03/06/18,domingo,18:36:00,PB,230,1,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-6,97506533","-34,83187973",SR-PB,DEL14/1,UOP00/PB
137701,03/06/18,domingo,19:45:00,PB,230,10,CABEDELO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,"-7,0553232","-34,85067397",SR-PB,DEL14/1,UOP00/PB
141650,03/06/18,domingo,10:20:00,PB,104,142,QUEIMADAS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-7,395849","-35,897442",SR-PB,DEL14/2,UOP03/PB
142880,03/06/18,domingo,03:00:00,PB,101,113,PEDRAS DE FOGO,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,4003","-34,9551",SR-PB,DEL14/1,UOP01/PB
