id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veículos,latitude,longitude,regional,delegacia,uop
197611,17/03/19,domingo,18:30:00,PB,230,"77,2",RIACHÃO DO POCO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,2,0,2,2,"-7,1849","-35,2955",SR-PB,DEL14/1,UOP02/PB
197645,17/03/19,domingo,16:30:00,PB,104,"135,6",QUEIMADAS,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-7,334495","-35,89813",SR-PB,DEL14/2,UOP03/PB
197700,18/03/19,segunda-feira,06:00:00,PB,101,"56,8",SANTA RITA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-6,969864","-35,08207",SR-PB,DEL14/1,UOP03/PB
197712,18/03/19,segunda-feira,06:45:00,PB,101,"96,3",ALHANDRA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,230921","-34,92115",SR-PB,DEL14/1,UOP01/PB
197759,18/03/19,segunda-feira,09:25:00,PB,101,"122,5",CAAPORA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-7,450382","-34,97994",SR-PB,DEL14/1,UOP01/PB
197800,18/03/19,segunda-feira,14:00:00,PB,230,"27,1",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1677","-34,8855",SR-PB,DEL14/1,UOP00/PB
200377,18/03/19,segunda-feira,09:45:00,PB,101,"122,5",CAAPORA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,3,0,1,0,2,0,1,2,"-7,447582","-34,9791",SR-PB,DEL14/1,UOP01/PB
206589,18/03/19,segunda-feira,05:15:00,PB,101,"83,5",BAYEUX,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,"-7,143149","-34,91901",SR-PB,DEL14/1,UOP01/PB
197917,19/03/19,terça-feira,07:28:00,PB,101,"89,8",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,0,1,2,2,"-7,171069","-34,89765",SR-PB,DEL14/1,UOP01/PB
197934,19/03/19,terça-feira,07:45:00,PB,101,"91,8",JOÃO PESSOA,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,188264","-34,90308",SR-PB,DEL14/1,UOP01/PB
197953,19/03/19,terça-feira,08:00:00,PB,230,"18,7",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,"-7,1198","-34,8453",SR-PB,DEL14/1,UOP00/PB
197958,19/03/19,terça-feira,10:50:00,PB,230,160,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,"-7,2436","-35,9375",SR-PB,DEL14/2,UOP01/PB
198087,20/03/19,quarta-feira,05:52:00,PB,230,"25,8",JOÃO PESSOA,Restrição de Visibilidade,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Viaduto,Sim,2,0,1,0,1,0,1,2,"-7,1707","-34,8684",SR-PB,DEL14/1,UOP00/PB
198088,20/03/19,quarta-feira,06:20:00,PB,101,17,MAMANGUAPE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,6,0,5,0,1,0,5,2,"-6,638444","-35,12334",SR-PB,DEL14/1,UOP03/PB
198108,20/03/19,quarta-feira,07:00:00,PB,101,"70,8",SANTA RITA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,064548","-35,01147",SR-PB,DEL14/1,UOP03/PB
198115,20/03/19,quarta-feira,08:15:00,PB,104,"113,6",LAGOA SECA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,3,0,0,1,1,1,1,1,"-7,156613","-35,8533",SR-PB,DEL14/2,UOP04/PB
198116,20/03/19,quarta-feira,09:08:00,PB,230,"11,1",CABEDELO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,2,0,0,1,2,2,"-7,0596","-34,8506",SR-PB,DEL14/1,UOP00/PB
198131,20/03/19,quarta-feira,09:53:00,PB,230,21,JOÃO PESSOA,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,141219","-34,85202",SR-PB,DEL14/1,UOP00/PB
198132,20/03/19,quarta-feira,09:50:00,PB,230,"150,3",CAMPINA GRANDE,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,256586","-35,87646",SR-PB,DEL14/2,UOP01/PB
198241,20/03/19,quarta-feira,22:12:00,PB,230,"191,7",POCINHOS,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,1,"-7,13269","-36,16264",SR-PB,DEL14/2,UOP02/PB
198265,21/03/19,quinta-feira,06:55:00,PB,230,"407,9",POMBAL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,1,"-6,7733","-37,798",SR-PB,DEL14/3,UOP02/PB
198303,21/03/19,quinta-feira,12:05:00,PB,101,"42,5",MAMANGUAPE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-6,856615","-35,13444",SR-PB,DEL14/1,UOP03/PB
198364,21/03/19,quinta-feira,17:40:00,PB,230,136,CAMPINA GRANDE,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,2818","-35,7675",SR-PB,DEL14/2,UOP01/PB
198540,22/03/19,sexta-feira,14:40:00,PB,101,3,MATARACA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-6,531823","-35,11546",SR-PB,DEL14/1,UOP03/PB
198596,22/03/19,sexta-feira,18:50:00,PB,230,"20,1",JOÃO PESSOA,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,4,0,0,0,4,0,0,4,"-7,1337","-34,8544",SR-PB,DEL14/1,UOP00/PB
198709,23/03/19,sábado,06:00:00,PB,230,17,JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,0,2,0,2,"-7,1121","-34,8426",SR-PB,DEL14/1,UOP00/PB
198754,23/03/19,sábado,10:35:00,PB,101,"12,8",MAMANGUAPE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-6,604886","-35,13986",SR-PB,DEL14/1,UOP03/PB
198806,23/03/19,sábado,16:30:00,PB,230,"90,6",GURINHÉM,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,173","-35,3934",SR-PB,DEL14/1,UOP02/PB
198843,23/03/19,sábado,18:30:00,PB,230,"330,5",PATOS,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Desvio Temporário,Não,2,0,1,0,1,0,1,2,"-7,0173","-37,2249",SR-PB,DEL14/3,UOP01/PB
198895,23/03/19,sábado,10:40:00,PB,101,"10,8",MAMANGUAPE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Desvio Temporário,Não,1,0,0,0,1,0,0,1,"-6,583587","-35,144",SR-PB,DEL14/1,UOP03/PB
198928,24/03/19,domingo,04:35:00,PB,101,"38,5",MAMANGUAPE,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-6,825833","-35,13764",SR-PB,DEL14/1,UOP03/PB
199031,24/03/19,domingo,17:50:00,PB,104,"112,8",LAGOA SECA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,2,0,2,2,1,"-7,145029","-35,85693",SR-PB,DEL14/2,UOP04/PB
199034,24/03/19,domingo,17:35:00,PB,101,"86,8",JOÃO PESSOA,Ingestão de álcool,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,"-7,15119","-34,91012",SR-PB,DEL14/1,UOP00/PB
199107,24/03/19,domingo,20:30:00,PB,230,477,MARIZÓPOLIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Desvio Temporário,Não,6,0,0,6,0,0,6,2,"-6,8432","-38,3351",SR-PB,DEL14/3,UOP03/PB
199164,25/03/19,segunda-feira,08:05:00,PB,104,"129,5",QUEIMADAS,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Sim,4,0,1,0,3,0,1,4,"-7,316748","-35,89501",SR-PB,DEL14/2,UOP01/PB
199168,25/03/19,segunda-feira,06:40:00,PB,230,"81,1",CALDAS BRANDÃO,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Desvio Temporário,Sim,2,0,0,0,2,0,0,2,"-7,1785","-35,3219",SR-PB,DEL14/1,UOP02/PB
199169,25/03/19,segunda-feira,07:20:00,PB,230,19,JOÃO PESSOA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-7,1281","-34,8466",SR-PB,DEL14/1,UOP00/PB
199172,25/03/19,segunda-feira,07:50:00,PB,230,22,JOÃO PESSOA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,1495","-34,8517",SR-PB,DEL14/1,UOP00/PB
199191,25/03/19,segunda-feira,10:40:00,PB,230,"16,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1039","-34,8458",SR-PB,DEL14/1,UOP00/PB
199201,25/03/19,segunda-feira,12:10:00,PB,230,23,JOÃO PESSOA,Ingestão de álcool,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Desvio Temporário,Sim,2,0,0,0,2,0,0,2,"-7,1562","-34,8574",SR-PB,DEL14/1,UOP00/PB
199245,25/03/19,segunda-feira,16:45:00,PB,101,11,MAMANGUAPE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário,Sim,4,0,2,0,0,2,2,2,"-6,593073","-35,14504",SR-PB,DEL14/1,UOP03/PB
199289,25/03/19,segunda-feira,21:00:00,PB,230,"61,8",CRUZ DO ESPÍRITO SANTO,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,200193","-35,16243",SR-PB,DEL14/1,UOP02/PB
199322,26/03/19,terça-feira,07:20:00,PB,104,132,CAMPINA GRANDE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de vias,Não,2,0,1,0,1,0,1,2,"-7,278601","-35,88887",SR-PB,DEL14/2,UOP03/PB
199386,26/03/19,terça-feira,13:10:00,PB,230,"156,8",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Interseção de vias,Sim,5,0,2,0,3,0,2,2,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
199411,26/03/19,terça-feira,16:35:00,PB,230,48,SANTA RITA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,180786","-35,04859",SR-PB,DEL14/1,UOP02/PB
199446,26/03/19,terça-feira,15:20:00,PB,101,"96,8",ALHANDRA,Defeito na Via,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,230921","-34,92115",SR-PB,DEL14/1,UOP01/PB
199455,26/03/19,terça-feira,20:15:00,PB,230,"8,2",CABEDELO,Falta de Atenção à Condução,Colisão com objeto em movimento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,3,0,0,0,3,2,"-7,0355","-34,8429",SR-PB,DEL14/1,UOP00/PB
199487,26/03/19,terça-feira,22:10:00,PB,230,156,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
199490,27/03/19,quarta-feira,02:30:00,PB,104,"129,5",CAMPINA GRANDE,Sinalização da via insuficiente ou inadequada,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Curva,Sim,1,0,0,0,0,1,0,1,"-7,281206","-35,88916",SR-PB,DEL14/2,UOP01/PB
199497,27/03/19,quarta-feira,07:20:00,PB,101,"69,1",SANTA RITA,Pista Escorregadia,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,2,0,1,0,0,1,1,1,"-7,060716","-35,01964",SR-PB,DEL14/1,UOP03/PB
199567,27/03/19,quarta-feira,15:20:00,PB,230,"147,8",CAMPINA GRANDE,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Sim,2,0,1,0,1,0,1,1,"-7,237489","-35,86761",SR-PB,DEL14/2,UOP01/PB
199782,28/03/19,quinta-feira,20:15:00,PB,230,"157,7",CAMPINA GRANDE,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,2,0,0,2,1,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
199856,29/03/19,sexta-feira,06:10:00,PB,230,"137,3",MASSARANDUBA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-7,2766","-35,7739",SR-PB,DEL14/2,UOP01/PB
199879,29/03/19,sexta-feira,10:30:00,PB,101,"35,4",MAMANGUAPE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,2,0,1,0,0,1,1,2,"-6,794013","-35,13707",SR-PB,DEL14/1,UOP03/PB
199884,29/03/19,sexta-feira,11:45:00,PB,101,"73,3",SANTA RITA,Falta de Atenção à Condução,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Retorno Regulamentado,Não,1,0,0,0,1,0,0,1,"-7,078282","-34,98824",SR-PB,DEL14/1,UOP03/PB
199930,29/03/19,sexta-feira,16:05:00,PB,230,"155,9",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Desvio Temporário,Sim,3,0,1,1,1,0,2,2,"-7,272797","-35,90963",SR-PB,DEL14/2,UOP01/PB
199941,29/03/19,sexta-feira,18:50:00,PB,230,"26,2",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP00/PB
199946,29/03/19,sexta-feira,18:50:00,PB,101,"75,2",SANTA RITA,Defeito na Via,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,083423","-34,97202",SR-PB,DEL14/1,UOP00/PB
200016,29/03/19,sexta-feira,19:40:00,PB,230,"156,3",CAMPINA GRANDE,Mal Súbito,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
200023,30/03/19,sábado,03:20:00,PB,230,22,JOÃO PESSOA,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,1495","-34,8517",SR-PB,DEL14/1,UOP01/PB
200132,30/03/19,sábado,06:30:00,PB,230,21,JOÃO PESSOA,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,0,1,0,1,1,1,"-7,1415","-34,8519",SR-PB,DEL14/1,UOP01/PB
200174,30/03/19,sábado,17:05:00,PB,230,38,SANTA RITA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1341","-34,962",SR-PB,DEL14/1,UOP02/PB
200195,30/03/19,sábado,17:50:00,PB,230,507,CAJAZEIRAS,Agressão Externa,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-6,9024","-38,5643",SR-PB,DEL14/3,UOP03/PB
200233,30/03/19,sábado,22:10:00,PB,230,"37,9",SANTA RITA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Não Informado,Sim,1,0,0,0,0,1,0,1,"-7,132945","-34,95931",SR-PB,DEL14/1,UOP00/PB
217225,30/03/19,sábado,14:35:00,PB,230,98,MOGEIRO,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,1889","-35,4624",SR-PB,DEL14/1,UOP02/PB
200284,31/03/19,domingo,04:10:00,PB,230,19,JOÃO PESSOA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-7,12885","-34,84912",SR-PB,DEL14/1,UOP00/PB
200357,31/03/19,domingo,11:10:00,PB,230,"471,9",SOUSA,Ingestão de álcool,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,2,0,0,1,0,0,2,"-6,7943","-38,2918",SR-PB,DEL14/3,UOP03/PB
200359,31/03/19,domingo,12:15:00,PB,230,"458,9",SOUSA,Ingestão de álcool,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,"-6,774812","-38,20108",SR-PB,DEL14/3,UOP03/PB
200507,01/04/19,segunda-feira,07:30:00,PB,230,"23,1",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1562","-34,8574",SR-PB,DEL14/1,UOP00/PB
200517,01/04/19,segunda-feira,07:45:00,PB,230,26,JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP01/PB
200527,01/04/19,segunda-feira,08:40:00,PB,230,"68,5",SOBRADO,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,18845","-35,21363",SR-PB,DEL14/1,UOP02/PB
200555,01/04/19,segunda-feira,11:00:00,PB,230,"137,1",CAMPINA GRANDE,Pista Escorregadia,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,2,0,1,0,2,1,"-7,2766","-35,7739",SR-PB,DEL14/2,UOP01/PB
200615,01/04/19,segunda-feira,18:30:00,PB,101,"34,2",MAMANGUAPE,Ingestão de álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Retorno Regulamentado,Não,1,0,0,0,1,0,0,1,"-6,785339","-35,13428",SR-PB,DEL14/1,UOP03/PB
200658,01/04/19,segunda-feira,20:10:00,PB,230,"227,2",SOLEDADE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,0364","-36,4587",SR-PB,DEL14/2,UOP02/PB
200678,02/04/19,terça-feira,04:30:00,PB,230,"162,5",CAMPINA GRANDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Amanhecer,Crescente,Nevoeiro/Neblina,Simples,Curva,Sim,1,0,1,0,0,0,1,1,"-7,2277","-35,9439",SR-PB,DEL14/2,UOP01/PB
200727,02/04/19,terça-feira,10:50:00,PB,101,85,BAYEUX,Animais na Pista,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,145382","-34,91663",SR-PB,DEL14/1,UOP01/PB
200735,02/04/19,terça-feira,12:10:00,PB,101,"40,6",MAMANGUAPE,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-6,842089","-35,13605",SR-PB,DEL14/1,UOP03/PB
200780,02/04/19,terça-feira,17:50:00,PB,101,"97,4",ALHANDRA,Desobediência Às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Sim,2,1,0,0,0,1,0,1,"-7,243838","-34,92984",SR-PB,DEL14/1,UOP01/PB
200862,03/04/19,quarta-feira,07:45:00,PB,230,23,JOÃO PESSOA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-7,158317","-34,85832",SR-PB,DEL14/1,UOP01/PB
200924,03/04/19,quarta-feira,14:30:00,PB,230,"338,7",PATOS,Condutor Dormindo,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,1,0,1,0,0,0,1,1,"-7,008897","-37,29601",SR-PB,DEL14/3,UOP01/PB
200957,03/04/19,quarta-feira,18:20:00,PB,230,26,JOÃO PESSOA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP01/PB
201015,04/04/19,quinta-feira,00:05:00,PB,230,7,CABEDELO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,026","-34,8385",SR-PB,DEL14/1,UOP01/PB
201040,04/04/19,quinta-feira,07:20:00,PB,230,23,JOÃO PESSOA,Defeito Mecânico no Veículo,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1562","-34,8574",SR-PB,DEL14/1,UOP01/PB
201090,04/04/19,quinta-feira,12:50:00,PB,101,"89,9",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Retorno Regulamentado,Sim,2,0,0,1,1,0,1,2,"-7,177965","-34,89986",SR-PB,DEL14/1,UOP01/PB
201111,04/04/19,quinta-feira,15:45:00,PB,104,"115,5",LAGOA SECA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-7,172018","-35,85983",SR-PB,DEL14/2,UOP04/PB
201333,05/04/19,sexta-feira,16:30:00,PB,104,"129,6",CAMPINA GRANDE,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Retorno Regulamentado,Não,2,0,2,0,0,0,2,1,"-7,277442","-35,88856",SR-PB,DEL14/2,UOP01/PB
201373,05/04/19,sexta-feira,18:00:00,PB,230,"5,3",CABEDELO,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Túnel,Sim,1,0,1,0,0,0,1,1,"-7,01","-34,8312",SR-PB,DEL14/1,UOP01/PB
239180,05/04/19,sexta-feira,09:00:00,PB,104,"87,1",REMIGIO,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,0,2,0,2,"-6,96481","-35,79803",SR-PB,DEL14/2,UOP04/PB
